id,category,value,score,timestamp,is_active
31,Category_2,117.22796713398375,0.8215557004579924,2024-01-02 06:00:00,True
32,Category_3,96.11750931021405,0.6382756194201447,2024-01-02 07:00:00,True
33,Category_3,103.98304034186764,0.1367833439205193,2024-01-02 08:00:00,True
34,Category_0,94.2773638001172,0.144908840406173,2024-01-02 09:00:00,True
35,Category_2,94.51934943834084,0.1032195914557789,2024-01-02 10:00:00,True
36,Category_4,108.98500686728188,0.6162966668927432,2024-01-02 11:00:00,True
37,Category_2,101.66896631134492,0.115562796473336,2024-01-02 12:00:00,True
38,Category_4,112.18261033440665,0.842627198862633,2024-01-02 13:00:00,True
39,Category_0,134.2896561370311,0.992965001819322,2024-01-02 14:00:00,True
40,Category_1,87.54690282471307,0.3663481847086652,2024-01-02 15:00:00,True
41,Category_3,118.53424035764982,0.4536698469670974,2024-01-02 16:00:00,False
42,Category_0,76.59013483633619,0.7116671769856787,2024-01-02 17:00:00,False
43,Category_3,143.56390573221933,0.9371530063257658,2024-01-02 18:00:00,True
44,Category_1,83.64336262510412,0.8940937735563851,2024-01-02 19:00:00,True
46,Category_0,77.22769984329882,0.169071802556765,2024-01-02 21:00:00,True
47,Category_1,98.18113855203268,0.7545971985577923,2024-01-02 22:00:00,True
48,Category_4,135.5678024690912,0.6888931080324473,2024-01-02 23:00:00,True
49,Category_1,78.86693876548362,0.1332185940401232,2024-01-03 00:00:00,True
50,Category_3,140.32432243174512,0.5020645820015677,2024-01-03 01:00:00,True
51,Category_3,98.59994218927574,0.7808146310852956,2024-01-03 02:00:00,False
52,Category_3,116.67383657124655,0.2187806822626936,2024-01-03 03:00:00,True
53,Category_3,108.06650796434693,0.8712876357346663,2024-01-03 04:00:00,False
54,Category_4,107.64834673504254,0.0529717748203679,2024-01-03 05:00:00,True
55,Category_2,71.85606995488007,0.7821950850680739,2024-01-03 06:00:00,False
56,Category_0,91.05118157255814,0.6158188997898703,2024-01-03 07:00:00,True
57,Category_3,119.81087044858548,0.3151993466543491,2024-01-03 08:00:00,True
58,Category_1,92.4798794163362,0.7209325483419113,2024-01-03 09:00:00,False
59,Category_3,100.35283714876486,0.7823657951511597,2024-01-03 10:00:00,False
60,Category_1,72.50557141487492,0.9338989713039691,2024-01-03 11:00:00,True
61,Category_1,87.18591030873105,0.3677746721542636,2024-01-03 12:00:00,False
62,Category_3,120.95850973960457,0.6860167359799549,2024-01-03 13:00:00,True
63,Category_4,71.59269210174422,0.6026162769346909,2024-01-03 14:00:00,False
64,Category_1,114.25094535658066,0.5252060694570885,2024-01-03 15:00:00,False
65,Category_1,103.093849245,0.8904164741550379,2024-01-03 16:00:00,True
66,Category_3,99.77772033770036,0.0031673141384003,2024-01-03 17:00:00,True
67,Category_1,94.3095056363192,0.2821116061035976,2024-01-03 18:00:00,True
68,Category_1,94.2621694324512,0.5382772395448301,2024-01-03 19:00:00,False
69,Category_3,96.62875970588608,0.1782932616365523,2024-01-03 20:00:00,True
70,Category_3,117.52135624010072,0.9078665337327584,2024-01-03 21:00:00,True
71,Category_0,90.82802056406184,0.6475951176130154,2024-01-03 22:00:00,True
72,Category_4,134.4105316757319,0.4778829946319899,2024-01-03 23:00:00,False
73,Category_4,102.26492986821133,0.8147017590666545,2024-01-04 00:00:00,True
74,Category_1,95.63219648771312,0.4508861914651038,2024-01-04 01:00:00,False
75,Category_4,117.74204200426988,0.5586530119300095,2024-01-04 02:00:00,False
76,Category_1,109.74151213052323,0.0027509955539209,2024-01-04 03:00:00,True
77,Category_0,63.697215025678425,0.3657005301950735,2024-01-04 04:00:00,True
78,Category_3,77.4127371905238,0.1387904723509697,2024-01-04 05:00:00,False
79,Category_3,96.77022635753605,0.689688680662291,2024-01-04 06:00:00,True
80,Category_3,72.0988949466831,0.4790269589757338,2024-01-04 07:00:00,False
81,Category_4,147.31167457461822,0.3017575572502308,2024-01-04 08:00:00,False
82,Category_0,110.1280957065798,0.4678323393717424,2024-01-04 09:00:00,True
83,Category_4,104.55128028078994,0.2096298879513461,2024-01-04 10:00:00,True
84,Category_4,98.23693500315446,0.9250866324861404,2024-01-04 11:00:00,True
85,Category_0,86.12546423143749,0.053972632550913,2024-01-04 12:00:00,True
86,Category_0,57.95489625126169,0.8654170352961204,2024-01-04 13:00:00,True
87,Category_0,66.92630138821197,0.5113587887333509,2024-01-04 14:00:00,True
88,Category_0,136.08583964475451,0.6189464961388172,2024-01-04 15:00:00,True
89,Category_3,136.0177509527359,0.3026056209087038,2024-01-04 16:00:00,True
90,Category_2,89.97404433027312,0.9666976167943212,2024-01-04 17:00:00,True
91,Category_2,115.87067992540726,0.2818509585194898,2024-01-04 18:00:00,False
92,Category_0,111.01557760751729,0.5888779971403043,2024-01-04 19:00:00,True
93,Category_2,112.6990506364655,0.9934167051071288,2024-01-04 20:00:00,True
94,Category_2,65.66884922135482,0.8810943963834458,2024-01-04 21:00:00,False
95,Category_0,60.84107031853921,0.5363298252861061,2024-01-04 22:00:00,True
96,Category_2,121.6557483531676,0.990374522967212,2024-01-04 23:00:00,False
97,Category_4,61.56566349119495,0.7013698617326146,2024-01-05 00:00:00,True
98,Category_1,98.75491226758348,0.2087004161418093,2024-01-05 01:00:00,False
99,Category_1,96.3074462173184,0.4055962104358064,2024-01-05 02:00:00,True
100,Category_0,88.65849326643306,0.334493334011551,2024-01-05 03:00:00,False
101,Category_3,101.79134417515264,0.3440137082711891,2024-01-05 04:00:00,False
102,Category_0,83.87769778814744,0.7604564393598663,2024-01-05 05:00:00,True
103,Category_3,105.77203924630246,0.5842629272727936,2024-01-05 06:00:00,True
104,Category_1,100.38992420285294,0.0380927115895285,2024-01-05 07:00:00,False
105,Category_0,141.9091071225095,0.877448483650976,2024-01-05 08:00:00,True
106,Category_4,74.41069820853167,0.2967961404801645,2024-01-05 09:00:00,False
107,Category_2,99.33553593892644,0.9970748769131436,2024-01-05 10:00:00,True
108,Category_3,110.14757256194096,0.9541907303347856,2024-01-05 11:00:00,False
109,Category_2,97.8157569624977,0.9405307166819652,2024-01-05 12:00:00,True
110,Category_2,73.22649856940555,0.8111276040639737,2024-01-05 13:00:00,True
111,Category_0,121.6902853501474,0.2206133316835425,2024-01-05 14:00:00,True
112,Category_2,105.89179644405456,0.532632744028782,2024-01-05 15:00:00,True
113,Category_4,77.75871510742878,0.2243026268249746,2024-01-05 16:00:00,True
114,Category_2,110.68601252417332,0.2596754555889492,2024-01-05 17:00:00,True
115,Category_0,130.79234460462175,0.6109517694362774,2024-01-05 18:00:00,True
116,Category_4,102.84687636456468,0.0408335453530633,2024-01-05 19:00:00,False
117,Category_1,98.9524620101524,0.9694585668207076,2024-01-05 20:00:00,True
118,Category_2,128.10471613983034,0.9186731725779644,2024-01-05 21:00:00,False
119,Category_0,80.4954911657242,0.3807675721577198,2024-01-05 22:00:00,True
120,Category_1,129.92329361678236,0.5154224480069131,2024-01-05 23:00:00,True
121,Category_1,121.43143842259602,0.466119419267759,2024-01-06 00:00:00,True
122,Category_3,84.98926174824048,0.8821997786174698,2024-01-06 01:00:00,True
123,Category_4,83.596048407405,0.688601876316111,2024-01-06 02:00:00,True
124,Category_2,88.99288313762128,0.2781112474243564,2024-01-06 03:00:00,True
125,Category_0,65.97379506806273,0.4468412544652969,2024-01-06 04:00:00,True
126,Category_3,101.1706976544115,0.4289659756867637,2024-01-06 05:00:00,True
127,Category_4,78.71453623453364,0.9593351682839186,2024-01-06 06:00:00,True
128,Category_3,105.21173458312586,0.1753109105146396,2024-01-06 07:00:00,True
129,Category_4,73.3347313088437,0.089576337294429,2024-01-06 08:00:00,True
130,Category_4,118.60836976370658,0.8806188321616902,2024-01-06 09:00:00,True
131,Category_2,114.43364622751696,0.8966859895058709,2024-01-06 10:00:00,True
132,Category_4,81.84689421532934,0.8717390879121647,2024-01-06 11:00:00,True
133,Category_3,102.291918608432,0.5109769156255564,2024-01-06 12:00:00,True
134,Category_4,97.65832934542593,0.6597444282694604,2024-01-06 13:00:00,True
135,Category_2,131.17211937808963,0.5633630475609839,2024-01-06 14:00:00,True
136,Category_2,82.23663576012859,0.0694478260544009,2024-01-06 15:00:00,True
137,Category_3,96.68399067069684,0.5958348969007224,2024-01-06 16:00:00,False
138,Category_1,89.34257761968293,0.0136141472561008,2024-01-06 17:00:00,True
139,Category_1,99.05073024552816,0.3249874095570861,2024-01-06 18:00:00,True
140,Category_4,109.551336462586,0.932292575873167,2024-01-06 19:00:00,True
141,Category_0,89.76840951218976,0.3040452696358076,2024-01-06 20:00:00,True
142,Category_4,94.12964800961986,0.939826642644248,2024-01-06 21:00:00,False
143,Category_3,119.856566880291,0.2501339571492442,2024-01-06 22:00:00,False
144,Category_3,126.69913825895289,0.3145622404615324,2024-01-06 23:00:00,True
145,Category_3,106.35553508790784,0.6284074964385535,2024-01-07 00:00:00,False
146,Category_3,97.50022156018956,0.7616269727892948,2024-01-07 01:00:00,True
147,Category_3,96.27862932949256,0.501387768004884,2024-01-07 02:00:00,True
148,Category_2,117.66348743042926,0.8821156871941555,2024-01-07 03:00:00,True
149,Category_1,104.3157757320851,0.0402404216106192,2024-01-07 04:00:00,True
150,Category_3,65.89866931361075,0.9221948386343706,2024-01-07 05:00:00,False
151,Category_0,112.30307763250345,0.196307799895408,2024-01-07 06:00:00,False
152,Category_0,87.18383082392968,0.8842387450846559,2024-01-07 07:00:00,True
153,Category_0,72.7297240567244,0.4008631794863805,2024-01-07 08:00:00,True
154,Category_0,66.08980789796628,0.8327570558710377,2024-01-07 09:00:00,True
155,Category_2,93.2955473618452,0.6716655498036951,2024-01-07 10:00:00,False
156,Category_0,77.14303855958225,0.1759416324782621,2024-01-07 11:00:00,True
157,Category_3,55.84327152931259,0.9180475698814484,2024-01-07 12:00:00,True
158,Category_4,91.9575191187628,0.2455173904884596,2024-01-07 13:00:00,True
159,Category_0,96.27910403917348,0.244140118694999,2024-01-07 14:00:00,False
160,Category_2,97.25690617755488,0.8141788966373805,2024-01-07 15:00:00,False
161,Category_2,88.90319129210086,0.105873255572521,2024-01-07 16:00:00,True
162,Category_0,134.90488059897672,0.2220359063704603,2024-01-07 17:00:00,True
163,Category_4,107.85103575174873,0.5036775734210623,2024-01-07 18:00:00,False
164,Category_0,92.32567269774373,0.8304770286866243,2024-01-07 19:00:00,False
166,Category_1,125.27707866135276,0.5476682345123464,2024-01-07 21:00:00,True
167,Category_3,116.90206256087868,0.7112405918029395,2024-01-07 22:00:00,False
168,Category_2,70.0762430397068,0.8605952247159513,2024-01-07 23:00:00,False
169,Category_0,82.56757833560795,0.9355655602022196,2024-01-08 00:00:00,False
170,Category_3,85.46083922030813,0.7846399144689324,2024-01-08 01:00:00,True
171,Category_0,90.90475983384998,0.6528283982220019,2024-01-08 02:00:00,False
172,Category_0,85.72479343727919,0.4336200853127658,2024-01-08 03:00:00,True
173,Category_1,105.55970357240224,0.1121101541884196,2024-01-08 04:00:00,False
174,Category_3,117.68114396037082,0.7097371925255213,2024-01-08 05:00:00,True
175,Category_3,111.9978429891151,0.9927373044754868,2024-01-08 06:00:00,True
176,Category_1,480.3196540563972,0.7367605947320999,2024-01-08 07:00:00,True
177,Category_2,66.43010232902532,0.0167110937377262,2024-01-08 08:00:00,False
178,Category_0,77.36642285510818,0.4962599780418387,2024-01-08 09:00:00,True
179,Category_4,91.92975664250136,0.6146466324829039,2024-01-08 10:00:00,True
180,Category_0,76.16447701991842,0.689674201102843,2024-01-08 11:00:00,False
181,Category_0,123.0872582890076,0.7197258356007086,2024-01-08 12:00:00,True
182,Category_2,73.67996999537303,0.558108441216524,2024-01-08 13:00:00,True
183,Category_0,115.42059111219017,0.2233603327342402,2024-01-08 14:00:00,False
184,Category_1,62.61027494119345,0.9422006614765468,2024-01-08 15:00:00,True
185,Category_1,115.49325960808054,0.6966664676636619,2024-01-08 16:00:00,False
186,Category_3,97.4868787676374,0.2368400368694094,2024-01-08 17:00:00,True
187,Category_4,130.14221271963356,0.3223218322702729,2024-01-08 18:00:00,False
188,Category_0,75.69614700320871,0.9219276706303696,2024-01-08 19:00:00,False
189,Category_0,89.21746925522268,0.8874851867073358,2024-01-08 20:00:00,True
190,Category_2,88.41677021101754,0.4051464383580896,2024-01-08 21:00:00,False
191,Category_1,100.6967565312882,0.0383072219914509,2024-01-08 22:00:00,True
192,Category_4,91.85740344944234,0.0484973688939381,2024-01-08 23:00:00,False
193,Category_3,91.37317434282808,0.283918290918389,2024-01-09 00:00:00,False
194,Category_1,92.54153908906387,0.6291222193389995,2024-01-09 01:00:00,True
195,Category_3,57.442568993102334,0.5841946353345618,2024-01-09 02:00:00,True
196,Category_2,618.2001521119597,0.6338277869439427,2024-01-09 03:00:00,False
197,Category_2,151.96251125563018,0.7172829719321067,2024-01-09 04:00:00,True
198,Category_0,105.74023220483964,0.0190322535927384,2024-01-09 05:00:00,True
199,Category_4,82.088124521761,0.1050855951724428,2024-01-09 06:00:00,True
200,Category_3,79.5164341889365,0.3594834518272126,2024-01-09 07:00:00,True
201,Category_1,112.83536381911412,0.1548599975215817,2024-01-09 08:00:00,False
202,Category_2,107.62387420342743,0.0753200425445541,2024-01-09 09:00:00,True
203,Category_0,92.34446095981204,0.6409643959973319,2024-01-09 10:00:00,True
204,Category_0,116.70737095468702,0.815336477491099,2024-01-09 11:00:00,False
205,Category_3,58.14059259707191,0.7526266574342825,2024-01-09 12:00:00,True
206,Category_2,115.5084592828891,0.8170397786091792,2024-01-09 13:00:00,True
208,Category_2,81.42224846841339,0.7353453218142022,2024-01-09 15:00:00,False
209,Category_3,71.62749337090786,0.2717787742083013,2024-01-09 16:00:00,False
210,Category_3,105.15339904963172,0.9930080362841645,2024-01-09 17:00:00,True
211,Category_2,131.21490426337303,0.1831656544938871,2024-01-09 18:00:00,True
212,Category_3,97.8195629154685,0.2144938743893825,2024-01-09 19:00:00,True
213,Category_2,86.14881434829856,0.2889218318158468,2024-01-09 20:00:00,True
214,Category_1,107.94007469445316,0.9753324301065788,2024-01-09 21:00:00,True
215,Category_2,132.75652979531947,0.988288589353906,2024-01-09 22:00:00,True
216,Category_2,116.99483905411924,0.7948937497064975,2024-01-09 23:00:00,True
217,Category_3,111.26292634820648,0.6290575985596337,2024-01-10 00:00:00,True
218,Category_3,123.71824303278204,0.5200625751846134,2024-01-10 01:00:00,True
219,Category_0,109.96275410231956,0.9706208456868456,2024-01-10 02:00:00,True
220,Category_0,79.90235094964453,0.6956228028582475,2024-01-10 03:00:00,True
221,Category_1,65.81898492918631,0.9447301283260302,2024-01-10 04:00:00,True
222,Category_0,79.16010988828032,0.3165507994776239,2024-01-10 05:00:00,True
223,Category_2,78.12592066819683,0.3337747922695656,2024-01-10 06:00:00,False
224,Category_3,113.6256681239289,0.8547245941184356,2024-01-10 07:00:00,False
225,Category_0,114.16851815038837,0.1498549205852943,2024-01-10 08:00:00,False
226,Category_0,98.03785819794376,0.9459278612960758,2024-01-10 09:00:00,True
227,Category_1,75.4567860724234,0.5074743546634075,2024-01-10 10:00:00,True
228,Category_1,135.7287532126688,0.9264138785836976,2024-01-10 11:00:00,True
229,Category_2,92.25950909891748,0.3367927887258131,2024-01-10 12:00:00,False
230,Category_3,110.7904760112138,0.715958904139397,2024-01-10 13:00:00,True
231,Category_1,98.99295250236996,0.4828751219726896,2024-01-10 14:00:00,True
232,Category_0,103.52052260951498,0.626803630245473,2024-01-10 15:00:00,True
233,Category_3,111.78595969708712,0.5043724931391522,2024-01-10 16:00:00,True
234,Category_3,88.12398185437966,0.9671156173713614,2024-01-10 17:00:00,False
235,Category_0,123.64941265668976,0.6921053978139172,2024-01-10 18:00:00,True
236,Category_1,70.81079111537397,0.2513189686263154,2024-01-10 19:00:00,True
237,Category_0,81.21309546506228,0.9096769219050844,2024-01-10 20:00:00,True
238,Category_3,127.4284777342726,0.2940297381551043,2024-01-10 21:00:00,True
239,Category_4,117.35435195359912,0.3716050993008563,2024-01-10 22:00:00,False
240,Category_4,145.4686040699263,0.1021236980202133,2024-01-10 23:00:00,True
241,Category_2,107.286493823066,0.8999665197961908,2024-01-11 00:00:00,False
242,Category_0,132.02492196232473,0.286112023227863,2024-01-11 01:00:00,True
243,Category_0,63.58345571579398,0.2589176179313823,2024-01-11 02:00:00,True
244,Category_2,71.86338725415972,0.920262597994954,2024-01-11 03:00:00,False
245,Category_2,113.84948438213785,0.8055268624050334,2024-01-11 04:00:00,False
246,Category_2,66.79802267017372,0.1410789215193744,2024-01-11 05:00:00,True
247,Category_3,98.67389612506612,0.7693245039036807,2024-01-11 06:00:00,True
248,Category_0,124.62544762259128,0.9130330980537908,2024-01-11 07:00:00,True
249,Category_3,105.541648715129,0.0785112182107439,2024-01-11 08:00:00,True
250,Category_2,96.45838392408577,0.8252149949045731,2024-01-11 09:00:00,True
251,Category_0,88.90180868191229,0.547420051873056,2024-01-11 10:00:00,True
252,Category_3,539.5347416696318,0.6691974493788007,2024-01-11 11:00:00,True
253,Category_3,111.8366623714231,0.4928543389049369,2024-01-11 12:00:00,False
254,Category_2,80.71070047119365,0.6978030849052786,2024-01-11 13:00:00,True
255,Category_0,113.69930410270804,0.0340978616667532,2024-01-11 14:00:00,False
257,Category_0,92.25251833629716,0.0333436978589584,2024-01-11 16:00:00,False
258,Category_4,100.1204196466036,0.4552998477473434,2024-01-11 17:00:00,False
259,Category_1,108.80667952169826,0.1509649931302948,2024-01-11 18:00:00,False
260,Category_1,112.61430333843605,0.8235742773513072,2024-01-11 19:00:00,False
261,Category_1,118.17260453175778,0.3136609091756686,2024-01-11 20:00:00,True
262,Category_2,77.64497116244536,0.4540935446043325,2024-01-11 21:00:00,True
263,Category_4,93.40033671729408,0.4287507412983116,2024-01-11 22:00:00,False
264,Category_0,95.4548582107677,0.7725019656847065,2024-01-11 23:00:00,True
265,Category_3,81.77168910667635,0.4811443597959755,2024-01-12 00:00:00,True
266,Category_0,62.29068847003831,0.7889583350103461,2024-01-12 01:00:00,False
267,Category_3,39.75111681918011,0.0735082768026752,2024-01-12 02:00:00,True
268,Category_0,117.249558241459,0.1915939679029951,2024-01-12 03:00:00,False
269,Category_4,66.20804280606274,0.5515342496463607,2024-01-12 04:00:00,True
270,Category_3,134.30225335083557,0.947088324752695,2024-01-12 05:00:00,True
271,Category_2,119.01109307794924,0.0747578467217803,2024-01-12 06:00:00,True
272,Category_0,90.91656730950577,0.0430842161568643,2024-01-12 07:00:00,False
273,Category_0,119.24843805421808,0.1565506749278556,2024-01-12 08:00:00,True
274,Category_3,101.08412630494564,0.6411531288601565,2024-01-12 09:00:00,False
275,Category_2,81.28668607734097,0.3989929166702471,2024-01-12 10:00:00,True
276,Category_2,99.96268819650732,0.8255523794176862,2024-01-12 11:00:00,True
277,Category_4,78.92638893617617,0.0719331514813658,2024-01-12 12:00:00,True
278,Category_2,115.74633414849572,0.196414086814701,2024-01-12 13:00:00,True
279,Category_2,84.51141992573987,0.3000264054648957,2024-01-12 14:00:00,True
280,Category_2,94.76859650785836,0.6267300866887853,2024-01-12 15:00:00,True
281,Category_1,97.55437196181656,0.6851726903015473,2024-01-12 16:00:00,True
282,Category_4,102.26712777953772,0.1242032939637738,2024-01-12 17:00:00,True
283,Category_0,130.88234859934616,0.9438047089917396,2024-01-12 18:00:00,False
285,Category_0,123.105086970603,0.7131687630002831,2024-01-12 20:00:00,True
286,Category_4,104.66478111853684,0.5242077189476988,2024-01-12 21:00:00,True
287,Category_3,123.23734700749812,0.2227581135471066,2024-01-12 22:00:00,False
288,Category_4,96.06292127218843,0.8462283231154111,2024-01-12 23:00:00,False
289,Category_2,109.60202679528868,0.8182380281919299,2024-01-13 00:00:00,False
290,Category_3,98.7606108391616,0.3960718539166901,2024-01-13 01:00:00,True
291,Category_2,34.539384704838724,0.5886075856938554,2024-01-13 02:00:00,False
292,Category_0,82.77379752357676,0.2578256959359397,2024-01-13 03:00:00,False
293,Category_0,110.82917087049256,0.6898516287463015,2024-01-13 04:00:00,False
294,Category_3,113.71721702537086,0.3090268126204314,2024-01-13 05:00:00,True
295,Category_3,80.51703655157625,0.8440787343822349,2024-01-13 06:00:00,False
296,Category_4,100.49616952226891,0.2173851042772743,2024-01-13 07:00:00,True
297,Category_4,107.99931095122176,0.0148034228184641,2024-01-13 08:00:00,True
298,Category_2,101.95298160423012,0.2685080419679184,2024-01-13 09:00:00,True
299,Category_3,112.655716578984,0.1910524864594867,2024-01-13 10:00:00,True
300,Category_0,112.73228614443715,0.5082864397249243,2024-01-13 11:00:00,True
301,Category_4,99.60841874413512,0.2037032916565763,2024-01-13 12:00:00,True
302,Category_4,82.67354647637296,0.7631898707194947,2024-01-13 13:00:00,False
303,Category_0,123.7145751823612,0.2413706380040039,2024-01-13 14:00:00,True
304,Category_4,108.84704894601974,0.7069681799126557,2024-01-13 15:00:00,True
305,Category_2,68.7478465797343,0.578470923013724,2024-01-13 16:00:00,True
306,Category_3,109.11213780708572,0.9862498564718843,2024-01-13 17:00:00,False
307,Category_0,74.84647833417256,0.9999009770092316,2024-01-13 18:00:00,True
308,Category_3,78.40887483416621,0.86952608331733,2024-01-13 19:00:00,True
309,Category_4,81.49678171636278,0.7599833692987511,2024-01-13 20:00:00,False
310,Category_4,102.7032276557989,0.3864564140005737,2024-01-13 21:00:00,True
311,Category_0,107.61863669605206,0.7532767271313036,2024-01-13 22:00:00,True
312,Category_2,86.54628875465959,0.9566755370794908,2024-01-13 23:00:00,True
313,Category_1,93.4417487830647,0.0233775753954441,2024-01-14 00:00:00,True
314,Category_0,92.44644528393584,0.5379147001977388,2024-01-14 01:00:00,True
315,Category_1,122.35270681245144,0.2179983043884346,2024-01-14 02:00:00,True
316,Category_1,46.96121519390707,0.5578763158688504,2024-01-14 03:00:00,False
317,Category_2,91.99251545005971,0.4664470897588911,2024-01-14 04:00:00,True
318,Category_1,136.26418094889937,0.5757685815522844,2024-01-14 05:00:00,True
319,Category_1,110.3556587004715,0.5509622214187242,2024-01-14 06:00:00,False
320,Category_2,127.76619974343087,0.960107039168562,2024-01-14 07:00:00,True
321,Category_1,63.19222063898849,0.5521861089347361,2024-01-14 08:00:00,True
322,Category_1,83.19573592348361,0.8462320881248673,2024-01-14 09:00:00,True
323,Category_1,106.99995486405464,0.3198202868008465,2024-01-14 10:00:00,True
324,Category_0,128.76867014893014,0.4381006887910489,2024-01-14 11:00:00,True
325,Category_0,77.7514455612187,0.4704134760448099,2024-01-14 12:00:00,False
326,Category_0,91.11932153363132,0.2787280433353797,2024-01-14 13:00:00,True
327,Category_2,105.5961154279157,0.3797902614779552,2024-01-14 14:00:00,True
328,Category_4,66.32260302534388,0.5985130794667752,2024-01-14 15:00:00,False
329,Category_1,110.81581170082735,0.5801877633045324,2024-01-14 16:00:00,False
330,Category_1,48.90035204014599,0.6364353445734805,2024-01-14 17:00:00,True
331,Category_2,110.91377493872878,0.351817915420141,2024-01-14 18:00:00,False
332,Category_1,75.1521148533631,0.3158314951530571,2024-01-14 19:00:00,True
333,Category_0,86.17399149865786,0.6116178827541631,2024-01-14 20:00:00,True
335,Category_3,108.22021075889224,0.2530315435321399,2024-01-14 22:00:00,True
336,Category_1,98.87582949164232,0.0421277369529952,2024-01-14 23:00:00,True
337,Category_0,118.5384092597856,0.0726108525960801,2024-01-15 00:00:00,True
338,Category_3,64.4846895947197,0.2433832792606088,2024-01-15 01:00:00,True
339,Category_4,104.53992515076938,0.019529280296919,2024-01-15 02:00:00,True
340,Category_3,87.53847286644161,0.2454105920874615,2024-01-15 03:00:00,True
341,Category_0,115.52560882569176,0.654976323062026,2024-01-15 04:00:00,False
342,Category_3,115.11559910481016,0.061107078468933,2024-01-15 05:00:00,False
343,Category_2,114.717907823621,0.436736677794641,2024-01-15 06:00:00,True
344,Category_3,127.49648060230436,0.9131087869195494,2024-01-15 07:00:00,False
345,Category_1,120.53726651385485,0.791284828925401,2024-01-15 08:00:00,True
346,Category_1,96.88223904450294,0.3054375022948572,2024-01-15 09:00:00,True
347,Category_2,106.542906277797,0.924805479191647,2024-01-15 10:00:00,True
348,Category_0,109.81806859601298,0.3296464967477248,2024-01-15 11:00:00,True
349,Category_1,100.87156446171082,0.0725154963375624,2024-01-15 12:00:00,False
350,Category_4,115.3572703431332,0.9940559567681136,2024-01-15 13:00:00,False
351,Category_1,55.049834513468255,0.8700225271891717,2024-01-15 14:00:00,True
353,Category_0,95.9553351929571,0.6663765241924039,2024-01-15 16:00:00,True
354,Category_3,61.90203558215485,0.6712280778566702,2024-01-15 17:00:00,True
355,Category_1,84.30369727414651,0.1944822307304603,2024-01-15 18:00:00,False
356,Category_2,54.28634306254234,0.2000486331536323,2024-01-15 19:00:00,True
357,Category_3,85.3872246933621,0.4695807033518258,2024-01-15 20:00:00,True
358,Category_4,95.55231029089964,0.911573140137698,2024-01-15 21:00:00,False
359,Category_0,132.6354819844106,0.0099937748585707,2024-01-15 22:00:00,True
360,Category_4,104.68794106993997,0.7825056359493593,2024-01-15 23:00:00,False
361,Category_3,105.23350597544292,0.0575267837146541,2024-01-16 00:00:00,True
362,Category_3,81.58742130810096,0.4782221148831178,2024-01-16 01:00:00,True
363,Category_3,82.44869838134201,0.6378728330734764,2024-01-16 02:00:00,True
364,Category_4,81.76700727373806,0.6867592670824648,2024-01-16 03:00:00,True
365,Category_3,84.74761375020772,0.0584792636159113,2024-01-16 04:00:00,False
366,Category_4,92.31308494657571,0.4186036173839682,2024-01-16 05:00:00,True
